,main_folder,seed,sample,cif_path,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,iptm,ptm,ranking_score,pdb_path,pdockq,avg_ipae
5934,salcis21,61,0,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-0/model.cif,"[0.42, 0.42]","[[0.55, 0.42], [0.42, 0.79]]","[[0.76, 11.33], [11.41, 0.76]]","[0.55, 0.79]",0.07,0.0,0.42,0.74,0.51,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-0/model.pdb,0.2541975803891329,11.370000000000001
5935,salcis21,33,4,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-33_sample-4/model.cif,"[0.43, 0.43]","[[0.56, 0.43], [0.43, 0.79]]","[[0.76, 10.42], [11.07, 0.76]]","[0.56, 0.79]",0.07,0.0,0.43,0.74,0.52,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-33_sample-4/model.pdb,0.26743480136033204,10.745000000000001
5936,salcis21,33,3,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-33_sample-3/model.cif,"[0.45, 0.45]","[[0.56, 0.45], [0.45, 0.79]]","[[0.76, 8.61], [10.07, 0.76]]","[0.56, 0.79]",0.06,0.0,0.45,0.75,0.54,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-33_sample-3/model.pdb,0.2803542437447609,9.34
5937,salcis21,44,4,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-44_sample-4/model.cif,"[0.31, 0.31]","[[0.54, 0.31], [0.31, 0.8]]","[[0.76, 16.53], [16.11, 0.76]]","[0.54, 0.8]",0.06,0.0,0.31,0.74,0.43,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-44_sample-4/model.pdb,0.3055067449702044,16.32
5938,salcis21,44,3,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-44_sample-3/model.cif,"[0.3, 0.3]","[[0.55, 0.3], [0.3, 0.79]]","[[0.76, 18.16], [17.03, 0.76]]","[0.55, 0.79]",0.06,0.0,0.3,0.73,0.42,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-44_sample-3/model.pdb,0.2405979379404293,17.595
5939,salcis21,33,2,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-33_sample-2/model.cif,"[0.45, 0.45]","[[0.56, 0.45], [0.45, 0.79]]","[[0.76, 8.54], [10.42, 0.76]]","[0.56, 0.79]",0.07,0.0,0.45,0.75,0.54,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-33_sample-2/model.pdb,0.2812458988367997,9.48
5940,salcis21,44,2,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-44_sample-2/model.cif,"[0.3, 0.3]","[[0.55, 0.3], [0.3, 0.8]]","[[0.76, 17.14], [16.61, 0.76]]","[0.55, 0.8]",0.07,0.0,0.3,0.74,0.42,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-44_sample-2/model.pdb,0.2560742114450302,16.875
5941,salcis21,10,2,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-10_sample-2/model.cif,"[0.23, 0.23]","[[0.51, 0.23], [0.23, 0.81]]","[[0.76, 18.12], [17.03, 0.76]]","[0.51, 0.81]",0.07,0.0,0.23,0.73,0.37,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-10_sample-2/model.pdb,0.12381164225598183,17.575000000000003
5942,salcis21,83,2,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-83_sample-2/model.cif,"[0.19, 0.19]","[[0.52, 0.19], [0.19, 0.8]]","[[0.76, 20.5], [21.63, 0.76]]","[0.52, 0.8]",0.06,0.0,0.19,0.72,0.33,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-83_sample-2/model.pdb,0.13243802184940034,21.064999999999998
5943,salcis21,83,3,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-83_sample-3/model.cif,"[0.18, 0.18]","[[0.51, 0.18], [0.18, 0.8]]","[[0.76, 20.54], [21.93, 0.76]]","[0.51, 0.8]",0.06,0.0,0.18,0.72,0.32,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-83_sample-3/model.pdb,0.11000910139004662,21.235
5944,salcis21,10,4,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-10_sample-4/model.cif,"[0.23, 0.23]","[[0.51, 0.23], [0.23, 0.81]]","[[0.76, 17.61], [17.3, 0.76]]","[0.51, 0.81]",0.07,0.0,0.23,0.73,0.37,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-10_sample-4/model.pdb,0.07762663300757483,17.455
5945,salcis21,83,4,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-83_sample-4/model.cif,"[0.18, 0.18]","[[0.51, 0.18], [0.18, 0.8]]","[[0.76, 20.36], [21.42, 0.76]]","[0.51, 0.8]",0.07,0.0,0.18,0.71,0.32,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-83_sample-4/model.pdb,0.10158198424915238,20.89
5946,salcis21,10,3,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-10_sample-3/model.cif,"[0.24, 0.24]","[[0.5, 0.24], [0.24, 0.8]]","[[0.76, 17.74], [17.23, 0.76]]","[0.5, 0.8]",0.06,0.0,0.24,0.73,0.37,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-10_sample-3/model.pdb,0.10761599916959794,17.485
5947,salcis21,61,2,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-2/model.cif,"[0.43, 0.43]","[[0.56, 0.43], [0.43, 0.79]]","[[0.76, 9.99], [11.19, 0.76]]","[0.56, 0.79]",0.07,0.0,0.43,0.75,0.52,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-2/model.pdb,0.2552008027004774,10.59
5948,salcis21,61,3,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-3/model.cif,"[0.41, 0.41]","[[0.55, 0.41], [0.41, 0.8]]","[[0.76, 10.62], [11.4, 0.76]]","[0.55, 0.8]",0.07,0.0,0.41,0.75,0.51,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-3/model.pdb,0.2720104612754122,11.01
5949,salcis21,61,4,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-4/model.cif,"[0.42, 0.42]","[[0.56, 0.42], [0.42, 0.8]]","[[0.76, 10.2], [11.41, 0.76]]","[0.56, 0.8]",0.07,0.0,0.42,0.75,0.52,./SalCIS21/output/SalCIS21_SalCIS12/salcis21/seed-61_sample-4/model.pdb,0.24844241201314077,10.805
5950,salcis21,44,0,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-0/model.cif,"[0.44, 0.44]","[[0.55, 0.44], [0.44, 0.57]]","[[0.76, 2.45], [2.91, 0.76]]","[0.55, 0.57]",0.07,0.0,0.44,0.48,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-0/model.pdb,0.4582940053232077,2.68
5951,salcis21,33,0,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-0/model.cif,"[0.45, 0.45]","[[0.57, 0.45], [0.45, 0.6]]","[[0.76, 2.29], [2.37, 0.76]]","[0.57, 0.6]",0.08,0.0,0.45,0.5,0.5,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-0/model.pdb,0.15559286743671133,2.33
5952,salcis21,44,1,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-1/model.cif,"[0.43, 0.43]","[[0.58, 0.43], [0.43, 0.57]]","[[0.76, 2.44], [2.59, 0.76]]","[0.58, 0.57]",0.08,0.0,0.43,0.47,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-1/model.pdb,0.1298354724516454,2.5149999999999997
5953,salcis21,33,1,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-1/model.cif,"[0.46, 0.46]","[[0.56, 0.46], [0.46, 0.6]]","[[0.76, 2.29], [2.45, 0.76]]","[0.56, 0.6]",0.07,0.0,0.46,0.5,0.5,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-1/model.pdb,0.15638463540045536,2.37
5954,salcis21,83,1,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-1/model.cif,"[0.43, 0.43]","[[0.56, 0.43], [0.43, 0.57]]","[[0.76, 2.72], [2.76, 0.76]]","[0.56, 0.57]",0.08,0.0,0.43,0.48,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-1/model.pdb,0.3185985200611458,2.74
5955,salcis21,10,1,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-1/model.cif,"[0.34, 0.34]","[[0.56, 0.34], [0.34, 0.6]]","[[0.76, 5.66], [5.49, 0.76]]","[0.56, 0.6]",0.08,0.0,0.34,0.5,0.41,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-1/model.pdb,0.14354832059644163,5.575
5956,salcis21,10,0,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-0/model.cif,"[0.35, 0.35]","[[0.57, 0.35], [0.35, 0.61]]","[[0.76, 5.94], [5.38, 0.76]]","[0.57, 0.61]",0.08,0.0,0.35,0.51,0.42,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-0/model.pdb,0.14310693062626942,5.66
5957,salcis21,83,0,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-0/model.cif,"[0.44, 0.44]","[[0.58, 0.44], [0.44, 0.57]]","[[0.76, 2.56], [2.5, 0.76]]","[0.58, 0.57]",0.08,0.0,0.44,0.48,0.49,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-0/model.pdb,0.13885794112646563,2.5300000000000002
5958,salcis21,61,1,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-1/model.cif,"[0.13, 0.13]","[[0.56, 0.13], [0.13, 0.57]]","[[0.76, 23.41], [22.4, 0.76]]","[0.56, 0.57]",0.08,0.0,0.13,0.47,0.24,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-1/model.pdb,0.04964980300398225,22.905
5959,salcis21,61,0,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-0/model.cif,"[0.14, 0.14]","[[0.57, 0.14], [0.14, 0.57]]","[[0.76, 23.73], [21.13, 0.76]]","[0.57, 0.57]",0.08,0.0,0.14,0.47,0.25,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-0/model.pdb,0.059688621284551546,22.43
5960,salcis21,33,4,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-4/model.cif,"[0.45, 0.45]","[[0.57, 0.45], [0.45, 0.6]]","[[0.76, 2.37], [2.62, 0.76]]","[0.57, 0.6]",0.08,0.0,0.45,0.5,0.5,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-4/model.pdb,0.13870793449556462,2.495
5961,salcis21,33,3,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-3/model.cif,"[0.43, 0.43]","[[0.57, 0.43], [0.43, 0.6]]","[[0.76, 2.55], [2.75, 0.76]]","[0.57, 0.6]",0.07,0.0,0.43,0.5,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-3/model.pdb,0.12328578942933541,2.65
5962,salcis21,44,4,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-4/model.cif,"[0.43, 0.43]","[[0.58, 0.43], [0.43, 0.57]]","[[0.76, 2.5], [2.6, 0.76]]","[0.58, 0.57]",0.08,0.0,0.43,0.47,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-4/model.pdb,0.15514110963985775,2.55
5963,salcis21,44,3,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-3/model.cif,"[0.43, 0.43]","[[0.58, 0.43], [0.43, 0.57]]","[[0.76, 2.47], [2.54, 0.76]]","[0.58, 0.57]",0.08,0.0,0.43,0.47,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-3/model.pdb,0.13181286219315164,2.505
5964,salcis21,33,2,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-2/model.cif,"[0.46, 0.46]","[[0.57, 0.46], [0.46, 0.6]]","[[0.76, 2.41], [2.46, 0.76]]","[0.57, 0.6]",0.07,0.0,0.46,0.5,0.5,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-33_sample-2/model.pdb,0.15330524211638435,2.435
5965,salcis21,44,2,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-2/model.cif,"[0.43, 0.43]","[[0.58, 0.43], [0.43, 0.57]]","[[0.76, 2.42], [2.56, 0.76]]","[0.58, 0.57]",0.08,0.0,0.43,0.47,0.48,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-44_sample-2/model.pdb,0.1618341236354568,2.49
5966,salcis21,10,2,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-2/model.cif,"[0.31, 0.31]","[[0.55, 0.31], [0.31, 0.59]]","[[0.76, 6.87], [5.27, 0.76]]","[0.55, 0.59]",0.08,0.0,0.31,0.49,0.39,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-2/model.pdb,0.23907733492680122,6.07
5967,salcis21,83,2,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-2/model.cif,"[0.44, 0.44]","[[0.58, 0.44], [0.44, 0.58]]","[[0.76, 2.48], [2.49, 0.76]]","[0.58, 0.58]",0.08,0.0,0.44,0.48,0.49,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-2/model.pdb,0.14075488741613323,2.4850000000000003
5968,salcis21,83,3,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-3/model.cif,"[0.44, 0.44]","[[0.58, 0.44], [0.44, 0.58]]","[[0.76, 2.4], [2.57, 0.76]]","[0.58, 0.58]",0.08,0.0,0.44,0.49,0.49,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-3/model.pdb,0.14749711904187815,2.485
5969,salcis21,10,4,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-4/model.cif,"[0.32, 0.32]","[[0.55, 0.32], [0.32, 0.59]]","[[0.76, 6.81], [5.71, 0.76]]","[0.55, 0.59]",0.08,0.0,0.32,0.49,0.39,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-4/model.pdb,0.35585617777037326,6.26
5970,salcis21,83,4,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-4/model.cif,"[0.44, 0.44]","[[0.57, 0.44], [0.44, 0.57]]","[[0.76, 2.54], [2.85, 0.76]]","[0.57, 0.57]",0.08,0.0,0.44,0.48,0.49,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-83_sample-4/model.pdb,0.29282803425494663,2.6950000000000003
5971,salcis21,10,3,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-3/model.cif,"[0.33, 0.33]","[[0.56, 0.33], [0.33, 0.6]]","[[0.76, 6.5], [5.93, 0.76]]","[0.56, 0.6]",0.08,0.0,0.33,0.5,0.4,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-10_sample-3/model.pdb,0.10482058857012279,6.215
5972,salcis21,61,2,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-2/model.cif,"[0.14, 0.14]","[[0.56, 0.14], [0.14, 0.57]]","[[0.76, 23.81], [21.14, 0.76]]","[0.56, 0.57]",0.08,0.0,0.14,0.47,0.24,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-2/model.pdb,0.0781164398226044,22.475
5973,salcis21,61,3,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-3/model.cif,"[0.08, 0.08]","[[0.57, 0.08], [0.08, 0.58]]","[[0.76, 28.49], [28.93, 0.76]]","[0.57, 0.58]",0.08,0.0,0.08,0.48,0.2,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-3/model.pdb,0.0,28.71
5974,salcis21,61,4,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-4/model.cif,"[0.14, 0.14]","[[0.56, 0.14], [0.14, 0.56]]","[[0.76, 23.63], [20.57, 0.76]]","[0.56, 0.56]",0.08,0.0,0.14,0.47,0.25,./SalCIS21/output/SalCIS21_SalCIS15/salcis21/seed-61_sample-4/model.pdb,0.05740868177477362,22.1
5975,salcis21,44,0,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-0/model.cif,"[0.19, 0.19]","[[0.47, 0.19], [0.19, 0.4]]","[[0.76, 26.66], [24.46, 0.76]]","[0.47, 0.4]",0.05,0.0,0.19,0.39,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-0/model.pdb,0.160222235021765,25.560000000000002
5976,salcis21,33,0,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-0/model.cif,"[0.17, 0.17]","[[0.48, 0.17], [0.17, 0.42]]","[[0.76, 23.04], [23.87, 0.76]]","[0.48, 0.42]",0.05,0.0,0.17,0.4,0.24,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-0/model.pdb,0.1267129899388063,23.455
5977,salcis21,44,1,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-1/model.cif,"[0.19, 0.19]","[[0.46, 0.19], [0.19, 0.42]]","[[0.76, 25.4], [24.59, 0.76]]","[0.46, 0.42]",0.05,0.0,0.19,0.4,0.26,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-1/model.pdb,0.16161447244651678,24.994999999999997
5978,salcis21,33,1,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-1/model.cif,"[0.15, 0.15]","[[0.51, 0.15], [0.15, 0.42]]","[[0.76, 28.84], [28.76, 0.76]]","[0.51, 0.42]",0.05,0.0,0.15,0.41,0.23,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-1/model.pdb,0.09701486705317507,28.8
5979,salcis21,83,1,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-1/model.cif,"[0.17, 0.17]","[[0.47, 0.17], [0.17, 0.42]]","[[0.76, 26.53], [27.91, 0.76]]","[0.47, 0.42]",0.04,0.0,0.17,0.4,0.23,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-1/model.pdb,0.05764683900899735,27.22
5980,salcis21,10,1,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-1/model.cif,"[0.16, 0.16]","[[0.46, 0.16], [0.16, 0.41]]","[[0.76, 27.97], [28.64, 0.76]]","[0.46, 0.41]",0.04,0.0,0.16,0.39,0.22,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-1/model.pdb,0.06282233063595018,28.305
5981,salcis21,10,0,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-0/model.cif,"[0.19, 0.19]","[[0.46, 0.19], [0.19, 0.41]]","[[0.76, 23.49], [24.09, 0.76]]","[0.46, 0.41]",0.04,0.0,0.19,0.39,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-0/model.pdb,0.19272056503411858,23.79
5982,salcis21,83,0,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-0/model.cif,"[0.17, 0.17]","[[0.47, 0.17], [0.17, 0.42]]","[[0.76, 27.44], [28.1, 0.76]]","[0.47, 0.42]",0.04,0.0,0.17,0.4,0.23,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-0/model.pdb,0.06530752259549989,27.770000000000003
5983,salcis21,61,1,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-1/model.cif,"[0.2, 0.2]","[[0.4, 0.2], [0.2, 0.41]]","[[0.76, 21.87], [23.04, 0.76]]","[0.4, 0.41]",0.05,0.0,0.2,0.4,0.26,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-1/model.pdb,0.15121308147003923,22.455
5984,salcis21,61,0,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-0/model.cif,"[0.2, 0.2]","[[0.41, 0.2], [0.2, 0.41]]","[[0.76, 21.03], [23.39, 0.76]]","[0.41, 0.41]",0.05,0.0,0.2,0.4,0.26,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-0/model.pdb,0.17198394096990516,22.21
5985,salcis21,33,4,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-4/model.cif,"[0.18, 0.18]","[[0.5, 0.18], [0.18, 0.42]]","[[0.76, 22.73], [22.68, 0.76]]","[0.5, 0.42]",0.05,0.0,0.18,0.4,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-4/model.pdb,0.09217317938766446,22.705
5986,salcis21,33,3,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-3/model.cif,"[0.17, 0.17]","[[0.49, 0.17], [0.17, 0.42]]","[[0.76, 24.42], [26.08, 0.76]]","[0.49, 0.42]",0.05,0.0,0.17,0.4,0.24,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-3/model.pdb,0.10626403799410315,25.25
5987,salcis21,44,4,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-4/model.cif,"[0.18, 0.18]","[[0.44, 0.18], [0.18, 0.41]]","[[0.76, 22.56], [23.32, 0.76]]","[0.44, 0.41]",0.04,0.0,0.18,0.39,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-4/model.pdb,0.32610306277464696,22.939999999999998
5988,salcis21,44,3,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-3/model.cif,"[0.15, 0.15]","[[0.47, 0.15], [0.15, 0.42]]","[[0.76, 26.26], [27.48, 0.76]]","[0.47, 0.42]",0.05,0.0,0.15,0.4,0.22,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-3/model.pdb,0.04027220749621713,26.87
5989,salcis21,33,2,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-2/model.cif,"[0.17, 0.17]","[[0.48, 0.17], [0.17, 0.4]]","[[0.76, 22.77], [23.94, 0.76]]","[0.48, 0.4]",0.06,0.0,0.17,0.38,0.24,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-33_sample-2/model.pdb,0.2074724861763149,23.355
5990,salcis21,44,2,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-2/model.cif,"[0.16, 0.16]","[[0.47, 0.16], [0.16, 0.41]]","[[0.76, 25.25], [24.82, 0.76]]","[0.47, 0.41]",0.06,0.0,0.16,0.39,0.24,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-44_sample-2/model.pdb,0.06901541938241006,25.035
5991,salcis21,10,2,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-2/model.cif,"[0.19, 0.19]","[[0.47, 0.19], [0.19, 0.41]]","[[0.76, 22.03], [23.82, 0.76]]","[0.47, 0.41]",0.06,0.0,0.19,0.39,0.26,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-2/model.pdb,0.13355654890135588,22.925
5992,salcis21,83,2,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-2/model.cif,"[0.18, 0.18]","[[0.47, 0.18], [0.18, 0.41]]","[[0.76, 27.39], [26.55, 0.76]]","[0.47, 0.41]",0.05,0.0,0.18,0.4,0.24,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-2/model.pdb,0.08116421635302384,26.97
5993,salcis21,83,3,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-3/model.cif,"[0.18, 0.18]","[[0.46, 0.18], [0.18, 0.42]]","[[0.76, 21.94], [23.16, 0.76]]","[0.46, 0.42]",0.05,0.0,0.18,0.4,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-3/model.pdb,0.15951985511946062,22.55
5994,salcis21,10,4,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-4/model.cif,"[0.19, 0.19]","[[0.46, 0.19], [0.19, 0.4]]","[[0.76, 26.17], [25.2, 0.76]]","[0.46, 0.4]",0.05,0.0,0.19,0.39,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-4/model.pdb,0.13768809116205796,25.685000000000002
5995,salcis21,83,4,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-4/model.cif,"[0.17, 0.17]","[[0.47, 0.17], [0.17, 0.42]]","[[0.76, 27.16], [28.12, 0.76]]","[0.47, 0.42]",0.04,0.0,0.17,0.4,0.23,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-83_sample-4/model.pdb,0.04859368738445663,27.64
5996,salcis21,10,3,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-3/model.cif,"[0.19, 0.19]","[[0.45, 0.19], [0.19, 0.41]]","[[0.76, 26.02], [24.13, 0.76]]","[0.45, 0.41]",0.05,0.0,0.19,0.39,0.25,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-10_sample-3/model.pdb,0.14800809707815574,25.075
5997,salcis21,61,2,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-2/model.cif,"[0.21, 0.21]","[[0.4, 0.21], [0.21, 0.41]]","[[0.76, 22.84], [23.29, 0.76]]","[0.4, 0.41]",0.04,0.0,0.21,0.4,0.27,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-2/model.pdb,0.15113729548039942,23.064999999999998
5998,salcis21,61,3,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-3/model.cif,"[0.2, 0.2]","[[0.41, 0.2], [0.2, 0.42]]","[[0.76, 24.39], [22.47, 0.76]]","[0.41, 0.42]",0.05,0.0,0.2,0.4,0.27,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-3/model.pdb,0.20175928054971248,23.43
5999,salcis21,61,4,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-4/model.cif,"[0.2, 0.2]","[[0.41, 0.2], [0.2, 0.42]]","[[0.76, 25.22], [23.02, 0.76]]","[0.41, 0.42]",0.05,0.0,0.2,0.4,0.26,./SalCIS21/output/SalCIS21_SalCIS14/salcis21/seed-61_sample-4/model.pdb,0.11010041923735274,24.119999999999997
6000,salcis21,44,0,./SalCIS21/output/SalCIS21_SalCIS13/salcis21/seed-44_sample-0/model.cif,"[0.1, 0.1]","[[0.6, 0.1], [0.1, 0.69]]","[[0.76, 21.75], [23.79, 0.76]]","[0.6, 0.69]",0.14,0.0,0.1,0.5,0.25,./SalCIS21/output/SalCIS21_SalCIS13/salcis21/seed-44_sample-0/model.pdb,0.061988759468113136,22.77
6001,salcis21,33,0,./SalCIS21/output/SalCIS21_SalCIS13/salcis21/seed-33_sample-0/model.cif,"[0.11, 0.11]","[[0.6, 0.11], [0.11, 0.68]]","[[0.76, 18.98], [19.69, 0.76]]","[0.6, 0.68]",0.14,0.0,0.11,0.51,0.26,./SalCIS21/output/SalCIS21_SalCIS13/salcis21/seed-33_sample-0/model.pdb,0.052844267387269495,19.335
